Excitation Kinetics:
Time (s)       S0                  S1                  S2                  T1                  T2                  
1.4805e-15     9.853038e-01        1.090056e-05        1.468533e-02        1.091134e-10        1.090056e-10        
1.4826e-15     9.852836e-01        1.093064e-05        1.470547e-02        1.094146e-10        1.093064e-10        
1.4846e-15     9.852634e-01        1.096081e-05        1.472564e-02        1.097167e-10        1.096081e-10        
1.4867e-15     9.852432e-01        1.099106e-05        1.474583e-02        1.100197e-10        1.099106e-10        
1.4887e-15     9.852229e-01        1.102139e-05        1.476606e-02        1.103234e-10        1.102139e-10        
1.4908e-15     9.852026e-01        1.105180e-05        1.478630e-02        1.106280e-10        1.105180e-10        
1.4929e-15     9.851823e-01        1.108230e-05        1.480658e-02        1.109335e-10        1.108230e-10        
1.4949e-15     9.851620e-01        1.111289e-05        1.482689e-02        1.112398e-10        1.111289e-10        
1.4970e-15     9.851416e-01        1.114355e-05        1.484722e-02        1.115469e-10        1.114355e-10        
1.4991e-15     9.851212e-01        1.117430e-05        1.486758e-02        1.118549e-10        1.117431e-10        
1.5011e-15     9.851008e-01        1.120514e-05        1.488796e-02        1.121637e-10        1.120514e-10        
1.5032e-15     9.850804e-01        1.123606e-05        1.490838e-02        1.124734e-10        1.123606e-10        
1.5053e-15     9.850599e-01        1.126707e-05        1.492882e-02        1.127839e-10        1.126707e-10        
1.5074e-15     9.850394e-01        1.129816e-05        1.494929e-02        1.130953e-10        1.129816e-10        
1.5094e-15     9.850189e-01        1.132934e-05        1.496979e-02        1.134076e-10        1.132934e-10        
1.5115e-15     9.849983e-01        1.136060e-05        1.499032e-02        1.137207e-10        1.136060e-10        
1.5136e-15     9.849777e-01        1.139195e-05        1.501087e-02        1.140346e-10        1.139195e-10        
1.5157e-15     9.849571e-01        1.142339e-05        1.503145e-02        1.143495e-10        1.142339e-10        
1.5178e-15     9.849365e-01        1.145491e-05        1.505206e-02        1.146652e-10        1.145491e-10        
1.5199e-15     9.849158e-01        1.148652e-05        1.507270e-02        1.149818e-10        1.148652e-10        
1.5220e-15     9.848951e-01        1.151822e-05        1.509337e-02        1.152992e-10        1.151822e-10        
1.5241e-15     9.848744e-01        1.155000e-05        1.511406e-02        1.156176e-10        1.155000e-10        
1.5262e-15     9.848536e-01        1.158188e-05        1.513478e-02        1.159368e-10        1.158188e-10        
1.5283e-15     9.848329e-01        1.161384e-05        1.515553e-02        1.162569e-10        1.161384e-10        
1.5304e-15     9.848120e-01        1.164588e-05        1.517631e-02        1.165778e-10        1.164588e-10        
1.5326e-15     9.847912e-01        1.167802e-05        1.519712e-02        1.168997e-10        1.167802e-10        
1.5347e-15     9.847703e-01        1.171024e-05        1.521795e-02        1.172224e-10        1.171024e-10        
1.5368e-15     9.847494e-01        1.174256e-05        1.523882e-02        1.175461e-10        1.174256e-10        
1.5389e-15     9.847285e-01        1.177496e-05        1.525971e-02        1.178706e-10        1.177496e-10        
1.5411e-15     9.847076e-01        1.180745e-05        1.528063e-02        1.181960e-10        1.180745e-10        
1.5432e-15     9.846866e-01        1.184003e-05        1.530158e-02        1.185223e-10        1.184003e-10        
1.5453e-15     9.846656e-01        1.187270e-05        1.532256e-02        1.188495e-10        1.187270e-10        
1.5475e-15     9.846445e-01        1.190546e-05        1.534356e-02        1.191776e-10        1.190547e-10        
1.5496e-15     9.846235e-01        1.193832e-05        1.536460e-02        1.195067e-10        1.193832e-10        
1.5517e-15     9.846024e-01        1.197126e-05        1.538566e-02        1.198366e-10        1.197126e-10        
1.5539e-15     9.845812e-01        1.200429e-05        1.540675e-02        1.201674e-10        1.200429e-10        
1.5560e-15     9.845601e-01        1.203741e-05        1.542787e-02        1.204992e-10        1.203741e-10        
1.5582e-15     9.845389e-01        1.207063e-05        1.544902e-02        1.208319e-10        1.207063e-10        
1.5603e-15     9.845177e-01        1.210394e-05        1.547020e-02        1.211654e-10        1.210394e-10        
1.5625e-15     9.844965e-01        1.213733e-05        1.549140e-02        1.215000e-10        1.213733e-10        
1.5647e-15     9.844752e-01        1.217082e-05        1.551264e-02        1.218354e-10        1.217082e-10        
1.5668e-15     9.844539e-01        1.220441e-05        1.553390e-02        1.221717e-10        1.220441e-10        
1.5690e-15     9.844326e-01        1.223808e-05        1.555519e-02        1.225090e-10        1.223808e-10        
1.5712e-15     9.844112e-01        1.227185e-05        1.557652e-02        1.228472e-10        1.227185e-10        
1.5733e-15     9.843898e-01        1.230571e-05        1.559787e-02        1.231864e-10        1.230571e-10        
1.5755e-15     9.843684e-01        1.233966e-05        1.561925e-02        1.235264e-10        1.233966e-10        
1.5777e-15     9.843470e-01        1.237371e-05        1.564066e-02        1.238675e-10        1.237371e-10        
1.5799e-15     9.843255e-01        1.240785e-05        1.566209e-02        1.242094e-10        1.240785e-10        
1.5820e-15     9.843040e-01        1.244209e-05        1.568356e-02        1.245523e-10        1.244209e-10        
1.5842e-15     9.842825e-01        1.247642e-05        1.570506e-02        1.248962e-10        1.247642e-10        
1.5864e-15     9.842609e-01        1.251084e-05        1.572658e-02        1.252409e-10        1.251084e-10        
1.5886e-15     9.842393e-01        1.254536e-05        1.574814e-02        1.255867e-10        1.254536e-10        
1.5908e-15     9.842177e-01        1.257998e-05        1.576972e-02        1.259334e-10        1.257998e-10        
1.5930e-15     9.841961e-01        1.261469e-05        1.579133e-02        1.262810e-10        1.261469e-10        
1.5952e-15     9.841744e-01        1.264949e-05        1.581298e-02        1.266296e-10        1.264949e-10        
1.5974e-15     9.841527e-01        1.268439e-05        1.583465e-02        1.269792e-10        1.268439e-10        
1.5996e-15     9.841309e-01        1.271939e-05        1.585635e-02        1.273298e-10        1.271939e-10        
1.6018e-15     9.841092e-01        1.275449e-05        1.587808e-02        1.276813e-10        1.275449e-10        
1.6041e-15     9.840874e-01        1.278968e-05        1.589984e-02        1.280337e-10        1.278968e-10        
1.6063e-15     9.840655e-01        1.282496e-05        1.592163e-02        1.283872e-10        1.282496e-10        
1.6085e-15     9.840437e-01        1.286035e-05        1.594345e-02        1.287416e-10        1.286035e-10        
1.6107e-15     9.840218e-01        1.289583e-05        1.596530e-02        1.290970e-10        1.289583e-10        
1.6129e-15     9.839999e-01        1.293141e-05        1.598718e-02        1.294534e-10        1.293141e-10        
1.6152e-15     9.839779e-01        1.296709e-05        1.600909e-02        1.298107e-10        1.296709e-10        
1.6174e-15     9.839560e-01        1.300286e-05        1.603103e-02        1.301691e-10        1.300286e-10        
1.6196e-15     9.839340e-01        1.303874e-05        1.605299e-02        1.305284e-10        1.303874e-10        
1.6219e-15     9.839119e-01        1.307471e-05        1.607499e-02        1.308887e-10        1.307471e-10        
1.6241e-15     9.838899e-01        1.311079e-05        1.609702e-02        1.312500e-10        1.311079e-10        
1.6264e-15     9.838678e-01        1.314696e-05        1.611908e-02        1.316123e-10        1.314696e-10        
1.6286e-15     9.838457e-01        1.318323e-05        1.614117e-02        1.319757e-10        1.318323e-10        
1.6309e-15     9.838235e-01        1.321960e-05        1.616328e-02        1.323400e-10        1.321960e-10        
1.6331e-15     9.838013e-01        1.325607e-05        1.618543e-02        1.327053e-10        1.325607e-10        
1.6354e-15     9.837791e-01        1.329265e-05        1.620761e-02        1.330716e-10        1.329265e-10        
1.6377e-15     9.837569e-01        1.332932e-05        1.622982e-02        1.334389e-10        1.332932e-10        
1.6399e-15     9.837346e-01        1.336609e-05        1.625205e-02        1.338073e-10        1.336609e-10        
1.6422e-15     9.837123e-01        1.340297e-05        1.627432e-02        1.341766e-10        1.340297e-10        
1.6445e-15     9.836899e-01        1.343995e-05        1.629662e-02        1.345470e-10        1.343995e-10        
1.6467e-15     9.836676e-01        1.347702e-05        1.631895e-02        1.349184e-10        1.347702e-10        
1.6490e-15     9.836452e-01        1.351421e-05        1.634131e-02        1.352908e-10        1.351421e-10        
1.6513e-15     9.836227e-01        1.355149e-05        1.636370e-02        1.356643e-10        1.355149e-10        
1.6536e-15     9.836003e-01        1.358888e-05        1.638612e-02        1.360388e-10        1.358888e-10        
1.6559e-15     9.835778e-01        1.362636e-05        1.640857e-02        1.364143e-10        1.362636e-10        
1.6581e-15     9.835553e-01        1.366396e-05        1.643105e-02        1.367908e-10        1.366396e-10        
1.6604e-15     9.835327e-01        1.370165e-05        1.645356e-02        1.371684e-10        1.370165e-10        
1.6627e-15     9.835102e-01        1.373945e-05        1.647610e-02        1.375471e-10        1.373945e-10        
1.6650e-15     9.834875e-01        1.377736e-05        1.649868e-02        1.379267e-10        1.377736e-10        
1.6673e-15     9.834649e-01        1.381536e-05        1.652128e-02        1.383075e-10        1.381537e-10        
1.6696e-15     9.834422e-01        1.385348e-05        1.654391e-02        1.386892e-10        1.385348e-10        
1.6719e-15     9.834195e-01        1.389170e-05        1.656658e-02        1.390720e-10        1.389170e-10        
1.6743e-15     9.833968e-01        1.393002e-05        1.658927e-02        1.394559e-10        1.393002e-10        
1.6766e-15     9.833740e-01        1.396845e-05        1.661200e-02        1.398409e-10        1.396845e-10        
1.6789e-15     9.833512e-01        1.400698e-05        1.663475e-02        1.402268e-10        1.400698e-10        
1.6812e-15     9.833284e-01        1.404562e-05        1.665754e-02        1.406139e-10        1.404562e-10        
1.6835e-15     9.833056e-01        1.408437e-05        1.668036e-02        1.410020e-10        1.408437e-10        
1.6859e-15     9.832827e-01        1.412322e-05        1.670321e-02        1.413912e-10        1.412323e-10        
1.6882e-15     9.832597e-01        1.416219e-05        1.672609e-02        1.417815e-10        1.416219e-10        
1.6905e-15     9.832368e-01        1.420125e-05        1.674900e-02        1.421728e-10        1.420125e-10        
1.6929e-15     9.832138e-01        1.424043e-05        1.677195e-02        1.425653e-10        1.424043e-10        
1.6952e-15     9.831908e-01        1.427971e-05        1.679492e-02        1.429588e-10        1.427971e-10        
1.6976e-15     9.831678e-01        1.431911e-05        1.681792e-02        1.433534e-10        1.431911e-10        
1.6999e-15     9.831447e-01        1.435861e-05        1.684096e-02        1.437490e-10        1.435861e-10        
1.7022e-15     9.831216e-01        1.439822e-05        1.686403e-02        1.441458e-10        1.439822e-10        
1.7046e-15     9.830984e-01        1.443793e-05        1.688713e-02        1.445437e-10        1.443793e-10        
