Excitation Kinetics:
Time (s)       S0                  S1                  T1                  T2                  
1.5996e-15     9.841309e-01        1.586907e-02        1.273297e-10        1.271939e-10        
1.6018e-15     9.841092e-01        1.589084e-02        1.276812e-10        1.275448e-10        
1.6041e-15     9.840874e-01        1.591263e-02        1.280337e-10        1.278967e-10        
1.6063e-15     9.840655e-01        1.593446e-02        1.283872e-10        1.282496e-10        
1.6085e-15     9.840437e-01        1.595631e-02        1.287416e-10        1.286035e-10        
1.6107e-15     9.840218e-01        1.597820e-02        1.290970e-10        1.289583e-10        
1.6129e-15     9.839999e-01        1.600011e-02        1.294533e-10        1.293141e-10        
1.6152e-15     9.839779e-01        1.602205e-02        1.298107e-10        1.296709e-10        
1.6174e-15     9.839560e-01        1.604403e-02        1.301690e-10        1.300286e-10        
1.6196e-15     9.839340e-01        1.606603e-02        1.305284e-10        1.303874e-10        
1.6219e-15     9.839119e-01        1.608807e-02        1.308887e-10        1.307471e-10        
1.6241e-15     9.838899e-01        1.611013e-02        1.312500e-10        1.311078e-10        
1.6264e-15     9.838678e-01        1.613222e-02        1.316123e-10        1.314696e-10        
1.6286e-15     9.838457e-01        1.615435e-02        1.319756e-10        1.318323e-10        
1.6309e-15     9.838235e-01        1.617650e-02        1.323399e-10        1.321960e-10        
1.6331e-15     9.838013e-01        1.619869e-02        1.327053e-10        1.325607e-10        
1.6354e-15     9.837791e-01        1.622090e-02        1.330716e-10        1.329264e-10        
1.6377e-15     9.837569e-01        1.624315e-02        1.334389e-10        1.332932e-10        
1.6399e-15     9.837346e-01        1.626542e-02        1.338073e-10        1.336609e-10        
1.6422e-15     9.837123e-01        1.628773e-02        1.341766e-10        1.340297e-10        
1.6445e-15     9.836899e-01        1.631006e-02        1.345470e-10        1.343994e-10        
1.6467e-15     9.836676e-01        1.633243e-02        1.349184e-10        1.347702e-10        
1.6490e-15     9.836452e-01        1.635482e-02        1.352908e-10        1.351420e-10        
1.6513e-15     9.836227e-01        1.637725e-02        1.356643e-10        1.355149e-10        
1.6536e-15     9.836003e-01        1.639971e-02        1.360388e-10        1.358887e-10        
1.6559e-15     9.835778e-01        1.642220e-02        1.364143e-10        1.362636e-10        
1.6581e-15     9.835553e-01        1.644471e-02        1.367908e-10        1.366396e-10        
1.6604e-15     9.835327e-01        1.646726e-02        1.371684e-10        1.370165e-10        
1.6627e-15     9.835102e-01        1.648984e-02        1.375470e-10        1.373945e-10        
1.6650e-15     9.834875e-01        1.651245e-02        1.379267e-10        1.377736e-10        
1.6673e-15     9.834649e-01        1.653509e-02        1.383074e-10        1.381536e-10        
1.6696e-15     9.834422e-01        1.655777e-02        1.386892e-10        1.385348e-10        
1.6719e-15     9.834195e-01        1.658047e-02        1.390720e-10        1.389169e-10        
1.6743e-15     9.833968e-01        1.660320e-02        1.394559e-10        1.393002e-10        
1.6766e-15     9.833740e-01        1.662597e-02        1.398408e-10        1.396845e-10        
1.6789e-15     9.833512e-01        1.664876e-02        1.402268e-10        1.400698e-10        
1.6812e-15     9.833284e-01        1.667159e-02        1.406139e-10        1.404562e-10        
1.6835e-15     9.833056e-01        1.669444e-02        1.410020e-10        1.408437e-10        
1.6859e-15     9.832827e-01        1.671733e-02        1.413912e-10        1.412322e-10        
1.6882e-15     9.832597e-01        1.674025e-02        1.417815e-10        1.416219e-10        
1.6905e-15     9.832368e-01        1.676320e-02        1.421728e-10        1.420125e-10        
1.6929e-15     9.832138e-01        1.678619e-02        1.425653e-10        1.424043e-10        
1.6952e-15     9.831908e-01        1.680920e-02        1.429588e-10        1.427971e-10        
1.6976e-15     9.831678e-01        1.683224e-02        1.433534e-10        1.431911e-10        
1.6999e-15     9.831447e-01        1.685532e-02        1.437490e-10        1.435861e-10        
1.7022e-15     9.831216e-01        1.687843e-02        1.441458e-10        1.439822e-10        
1.7046e-15     9.830984e-01        1.690156e-02        1.445437e-10        1.443793e-10        
1.7070e-15     9.830753e-01        1.692473e-02        1.449426e-10        1.447776e-10        
1.7093e-15     9.830521e-01        1.694794e-02        1.453427e-10        1.451770e-10        
1.7117e-15     9.830288e-01        1.697117e-02        1.457438e-10        1.455775e-10        
1.7140e-15     9.830056e-01        1.699443e-02        1.461461e-10        1.459790e-10        
1.7164e-15     9.829823e-01        1.701773e-02        1.465495e-10        1.463817e-10        
1.7188e-15     9.829589e-01        1.704106e-02        1.469540e-10        1.467855e-10        
1.7212e-15     9.829356e-01        1.706442e-02        1.473596e-10        1.471904e-10        
1.7235e-15     9.829122e-01        1.708781e-02        1.477663e-10        1.475964e-10        
1.7259e-15     9.828888e-01        1.711123e-02        1.481742e-10        1.480036e-10        
1.7283e-15     9.828653e-01        1.713469e-02        1.485831e-10        1.484118e-10        
1.7307e-15     9.828418e-01        1.715817e-02        1.489932e-10        1.488212e-10        
1.7331e-15     9.828183e-01        1.718169e-02        1.494044e-10        1.492317e-10        
1.7355e-15     9.827948e-01        1.720524e-02        1.498168e-10        1.496434e-10        
1.7379e-15     9.827712e-01        1.722882e-02        1.502303e-10        1.500562e-10        
1.7403e-15     9.827476e-01        1.725244e-02        1.506449e-10        1.504701e-10        
1.7427e-15     9.827239e-01        1.727609e-02        1.510607e-10        1.508851e-10        
1.7451e-15     9.827002e-01        1.729977e-02        1.514776e-10        1.513013e-10        
1.7475e-15     9.826765e-01        1.732348e-02        1.518957e-10        1.517187e-10        
1.7499e-15     9.826528e-01        1.734722e-02        1.523149e-10        1.521372e-10        
1.7524e-15     9.826290e-01        1.737099e-02        1.527353e-10        1.525568e-10        
1.7548e-15     9.826052e-01        1.739480e-02        1.531569e-10        1.529776e-10        
1.7572e-15     9.825814e-01        1.741864e-02        1.535796e-10        1.533996e-10        
1.7596e-15     9.825575e-01        1.744252e-02        1.540034e-10        1.538227e-10        
1.7621e-15     9.825336e-01        1.746642e-02        1.544285e-10        1.542470e-10        
1.7645e-15     9.825096e-01        1.749036e-02        1.548547e-10        1.546724e-10        
1.7670e-15     9.824857e-01        1.751433e-02        1.552820e-10        1.550990e-10        
1.7694e-15     9.824617e-01        1.753833e-02        1.557106e-10        1.555268e-10        
1.7718e-15     9.824376e-01        1.756237e-02        1.561403e-10        1.559558e-10        
1.7743e-15     9.824136e-01        1.758643e-02        1.565713e-10        1.563860e-10        
1.7767e-15     9.823895e-01        1.761053e-02        1.570034e-10        1.568173e-10        
1.7792e-15     9.823653e-01        1.763467e-02        1.574367e-10        1.572499e-10        
1.7817e-15     9.823412e-01        1.765883e-02        1.578712e-10        1.576836e-10        
1.7841e-15     9.823170e-01        1.768303e-02        1.583069e-10        1.581185e-10        
1.7866e-15     9.822927e-01        1.770726e-02        1.587438e-10        1.585546e-10        
1.7891e-15     9.822685e-01        1.773153e-02        1.591819e-10        1.589919e-10        
1.7915e-15     9.822442e-01        1.775582e-02        1.596212e-10        1.594305e-10        
1.7940e-15     9.822198e-01        1.778016e-02        1.600617e-10        1.598702e-10        
1.7965e-15     9.821955e-01        1.780452e-02        1.605034e-10        1.603111e-10        
1.7990e-15     9.821711e-01        1.782892e-02        1.609464e-10        1.607533e-10        
1.8015e-15     9.821467e-01        1.785334e-02        1.613906e-10        1.611966e-10        
1.8040e-15     9.821222e-01        1.787781e-02        1.618360e-10        1.616412e-10        
1.8064e-15     9.820977e-01        1.790230e-02        1.622826e-10        1.620870e-10        
1.8089e-15     9.820732e-01        1.792683e-02        1.627304e-10        1.625341e-10        
1.8114e-15     9.820486e-01        1.795140e-02        1.631795e-10        1.629824e-10        
1.8140e-15     9.820240e-01        1.797599e-02        1.636298e-10        1.634319e-10        
1.8165e-15     9.819994e-01        1.800062e-02        1.640814e-10        1.638826e-10        
1.8190e-15     9.819747e-01        1.802528e-02        1.645342e-10        1.643346e-10        
1.8215e-15     9.819500e-01        1.804998e-02        1.649883e-10        1.647878e-10        
1.8240e-15     9.819253e-01        1.807471e-02        1.654436e-10        1.652423e-10        
1.8265e-15     9.819005e-01        1.809947e-02        1.659002e-10        1.656980e-10        
1.8291e-15     9.818757e-01        1.812427e-02        1.663580e-10        1.661550e-10        
1.8316e-15     9.818509e-01        1.814910e-02        1.668171e-10        1.666133e-10        
1.8341e-15     9.818260e-01        1.817396e-02        1.672774e-10        1.670728e-10        
1.8366e-15     9.818011e-01        1.819886e-02        1.677390e-10        1.675335e-10        
1.8392e-15     9.817762e-01        1.822379e-02        1.682019e-10        1.679956e-10        
1.8417e-15     9.817512e-01        1.824876e-02        1.686661e-10        1.684589e-10        
1.8443e-15     9.817262e-01        1.827376e-02        1.691315e-10        1.689235e-10        
1.8468e-15     9.817012e-01        1.829879e-02        1.695983e-10        1.693893e-10        
1.8494e-15     9.816761e-01        1.832386e-02        1.700663e-10        1.698565e-10        
1.8519e-15     9.816510e-01        1.834896e-02        1.705356e-10        1.703249e-10        
1.8545e-15     9.816259e-01        1.837410e-02        1.710062e-10        1.707947e-10        
1.8571e-15     9.816007e-01        1.839927e-02        1.714781e-10        1.712657e-10        
1.8596e-15     9.815755e-01        1.842447e-02        1.719513e-10        1.717380e-10        
1.8622e-15     9.815503e-01        1.844971e-02        1.724258e-10        1.722116e-10        
1.8648e-15     9.815250e-01        1.847498e-02        1.729016e-10        1.726865e-10        
1.8674e-15     9.814997e-01        1.850029e-02        1.733787e-10        1.731627e-10        
1.8699e-15     9.814744e-01        1.852563e-02        1.738571e-10        1.736403e-10        
1.8725e-15     9.814490e-01        1.855100e-02        1.743369e-10        1.741191e-10        
1.8751e-15     9.814236e-01        1.857641e-02        1.748179e-10        1.745993e-10        
1.8777e-15     9.813981e-01        1.860186e-02        1.753003e-10        1.750808e-10        
1.8803e-15     9.813727e-01        1.862734e-02        1.757841e-10        1.755636e-10        
1.8829e-15     9.813471e-01        1.865285e-02        1.762691e-10        1.760478e-10        
1.8855e-15     9.813216e-01        1.867840e-02        1.767555e-10        1.765332e-10        
1.8881e-15     9.812960e-01        1.870398e-02        1.772433e-10        1.770200e-10        
1.8907e-15     9.812704e-01        1.872960e-02        1.777323e-10        1.775082e-10        
1.8933e-15     9.812447e-01        1.875525e-02        1.782228e-10        1.779977e-10        
1.8960e-15     9.812191e-01        1.878094e-02        1.787145e-10        1.784885e-10        
1.8986e-15     9.811933e-01        1.880666e-02        1.792077e-10        1.789807e-10        
1.9012e-15     9.811676e-01        1.883242e-02        1.797022e-10        1.794743e-10        
1.9038e-15     9.811418e-01        1.885821e-02        1.801980e-10        1.799692e-10        
