Excitation Kinetics:
Time (s)       S0                  S1                  
2.1619e-15     9.786131e-01        2.138688e-02        
2.1649e-15     9.785839e-01        2.141613e-02        
2.1679e-15     9.785546e-01        2.144542e-02        
2.1709e-15     9.785252e-01        2.147475e-02        
2.1739e-15     9.784959e-01        2.150412e-02        
2.1769e-15     9.784665e-01        2.153353e-02        
2.1799e-15     9.784370e-01        2.156298e-02        
2.1829e-15     9.784075e-01        2.159247e-02        
2.1859e-15     9.783780e-01        2.162200e-02        
2.1889e-15     9.783484e-01        2.165157e-02        
2.1920e-15     9.783188e-01        2.168118e-02        
2.1950e-15     9.782892e-01        2.171083e-02        
2.1980e-15     9.782595e-01        2.174052e-02        
2.2011e-15     9.782297e-01        2.177025e-02        
2.2041e-15     9.782000e-01        2.180002e-02        
2.2072e-15     9.781702e-01        2.182983e-02        
2.2102e-15     9.781403e-01        2.185968e-02        
2.2133e-15     9.781104e-01        2.188957e-02        
2.2163e-15     9.780805e-01        2.191950e-02        
2.2194e-15     9.780505e-01        2.194948e-02        
2.2225e-15     9.780205e-01        2.197949e-02        
2.2255e-15     9.779905e-01        2.200954e-02        
2.2286e-15     9.779604e-01        2.203964e-02        
2.2317e-15     9.779302e-01        2.206977e-02        
2.2348e-15     9.779001e-01        2.209994e-02        
2.2379e-15     9.778698e-01        2.213016e-02        
2.2410e-15     9.778396e-01        2.216042e-02        
2.2441e-15     9.778093e-01        2.219071e-02        
2.2472e-15     9.777789e-01        2.222105e-02        
2.2503e-15     9.777486e-01        2.225143e-02        
2.2534e-15     9.777181e-01        2.228185e-02        
2.2565e-15     9.776877e-01        2.231231e-02        
2.2596e-15     9.776572e-01        2.234282e-02        
2.2627e-15     9.776266e-01        2.237336e-02        
2.2659e-15     9.775961e-01        2.240395e-02        
2.2690e-15     9.775654e-01        2.243457e-02        
2.2721e-15     9.775348e-01        2.246524e-02        
2.2753e-15     9.775040e-01        2.249595e-02        
2.2784e-15     9.774733e-01        2.252670e-02        
2.2816e-15     9.774425e-01        2.255749e-02        
2.2847e-15     9.774117e-01        2.258833e-02        
2.2879e-15     9.773808e-01        2.261920e-02        
2.2911e-15     9.773499e-01        2.265012e-02        
2.2942e-15     9.773189e-01        2.268108e-02        
2.2974e-15     9.772879e-01        2.271208e-02        
2.3006e-15     9.772569e-01        2.274312e-02        
2.3038e-15     9.772258e-01        2.277421e-02        
2.3069e-15     9.771947e-01        2.280534e-02        
2.3101e-15     9.771635e-01        2.283650e-02        
2.3133e-15     9.771323e-01        2.286772e-02        
2.3165e-15     9.771010e-01        2.289897e-02        
2.3197e-15     9.770697e-01        2.293026e-02        
2.3229e-15     9.770384e-01        2.296160e-02        
2.3261e-15     9.770070e-01        2.299298e-02        
2.3294e-15     9.769756e-01        2.302440e-02        
2.3326e-15     9.769441e-01        2.305587e-02        
2.3358e-15     9.769126e-01        2.308738e-02        
2.3390e-15     9.768811e-01        2.311893e-02        
2.3423e-15     9.768495e-01        2.315052e-02        
2.3455e-15     9.768178e-01        2.318215e-02        
2.3488e-15     9.767862e-01        2.321383e-02        
2.3520e-15     9.767544e-01        2.324555e-02        
2.3553e-15     9.767227e-01        2.327731e-02        
2.3585e-15     9.766909e-01        2.330912e-02        
2.3618e-15     9.766590e-01        2.334097e-02        
2.3650e-15     9.766271e-01        2.337286e-02        
2.3683e-15     9.765952e-01        2.340480e-02        
2.3716e-15     9.765632e-01        2.343678e-02        
2.3749e-15     9.765312e-01        2.346880e-02        
2.3781e-15     9.764991e-01        2.350086e-02        
2.3814e-15     9.764670e-01        2.353297e-02        
2.3847e-15     9.764349e-01        2.356512e-02        
2.3880e-15     9.764027e-01        2.359732e-02        
2.3913e-15     9.763704e-01        2.362955e-02        
2.3946e-15     9.763382e-01        2.366184e-02        
2.3979e-15     9.763058e-01        2.369416e-02        
2.4013e-15     9.762735e-01        2.372653e-02        
2.4046e-15     9.762411e-01        2.375894e-02        
2.4079e-15     9.762086e-01        2.379140e-02        
2.4112e-15     9.761761e-01        2.382390e-02        
2.4146e-15     9.761436e-01        2.385644e-02        
2.4179e-15     9.761110e-01        2.388903e-02        
2.4212e-15     9.760783e-01        2.392166e-02        
2.4246e-15     9.760457e-01        2.395434e-02        
2.4279e-15     9.760129e-01        2.398706e-02        
2.4313e-15     9.759802e-01        2.401982e-02        
2.4347e-15     9.759474e-01        2.405263e-02        
2.4380e-15     9.759145e-01        2.408548e-02        
2.4414e-15     9.758816e-01        2.411838e-02        
2.4448e-15     9.758487e-01        2.415132e-02        
2.4482e-15     9.758157e-01        2.418431e-02        
2.4515e-15     9.757827e-01        2.421734e-02        
2.4549e-15     9.757496e-01        2.425041e-02        
2.4583e-15     9.757165e-01        2.428353e-02        
2.4617e-15     9.756833e-01        2.431669e-02        
2.4651e-15     9.756501e-01        2.434990e-02        
2.4685e-15     9.756168e-01        2.438316e-02        
2.4719e-15     9.755835e-01        2.441645e-02        
2.4754e-15     9.755502e-01        2.444980e-02        
2.4788e-15     9.755168e-01        2.448318e-02        
2.4822e-15     9.754834e-01        2.451662e-02        
2.4856e-15     9.754499e-01        2.455010e-02        
2.4891e-15     9.754164e-01        2.458362e-02        
2.4925e-15     9.753828e-01        2.461719e-02        
2.4960e-15     9.753492e-01        2.465080e-02        
2.4994e-15     9.753155e-01        2.468446e-02        
2.5029e-15     9.752818e-01        2.471817e-02        
2.5063e-15     9.752481e-01        2.475192e-02        
2.5098e-15     9.752143e-01        2.478571e-02        
2.5133e-15     9.751804e-01        2.481955e-02        
2.5168e-15     9.751466e-01        2.485344e-02        
2.5202e-15     9.751126e-01        2.488737e-02        
2.5237e-15     9.750787e-01        2.492135e-02        
2.5272e-15     9.750446e-01        2.495537e-02        
2.5307e-15     9.750106e-01        2.498944e-02        
2.5342e-15     9.749764e-01        2.502356e-02        
2.5377e-15     9.749423e-01        2.505772e-02        
2.5412e-15     9.749081e-01        2.509193e-02        
2.5447e-15     9.748738e-01        2.512618e-02        
2.5482e-15     9.748395e-01        2.516048e-02        
2.5518e-15     9.748052e-01        2.519483e-02        
2.5553e-15     9.747708e-01        2.522922e-02        
2.5588e-15     9.747363e-01        2.526366e-02        
2.5624e-15     9.747019e-01        2.529814e-02        
2.5659e-15     9.746673e-01        2.533267e-02        
2.5695e-15     9.746327e-01        2.536725e-02        
2.5730e-15     9.745981e-01        2.540188e-02        
2.5766e-15     9.745635e-01        2.543655e-02        
2.5801e-15     9.745287e-01        2.547127e-02        
2.5837e-15     9.744940e-01        2.550603e-02        
2.5873e-15     9.744592e-01        2.554084e-02        
2.5908e-15     9.744243e-01        2.557570e-02        
2.5944e-15     9.743894e-01        2.561061e-02        
2.5980e-15     9.743544e-01        2.564556e-02        
2.6016e-15     9.743194e-01        2.568056e-02        
2.6052e-15     9.742844e-01        2.571560e-02        
2.6088e-15     9.742493e-01        2.575070e-02        
2.6124e-15     9.742142e-01        2.578584e-02        
2.6160e-15     9.741790e-01        2.582103e-02        
2.6196e-15     9.741437e-01        2.585626e-02        
2.6233e-15     9.741085e-01        2.589155e-02        
2.6269e-15     9.740731e-01        2.592688e-02        
2.6305e-15     9.740377e-01        2.596225e-02        
2.6342e-15     9.740023e-01        2.599768e-02        
2.6378e-15     9.739668e-01        2.603315e-02        
2.6414e-15     9.739313e-01        2.606868e-02        
2.6451e-15     9.738958e-01        2.610424e-02        
2.6488e-15     9.738601e-01        2.613986e-02        
2.6524e-15     9.738245e-01        2.617553e-02        
2.6561e-15     9.737888e-01        2.621124e-02        
2.6598e-15     9.737530e-01        2.624700e-02        
2.6634e-15     9.737172e-01        2.628281e-02        
2.6671e-15     9.736813e-01        2.631867e-02        
2.6708e-15     9.736454e-01        2.635457e-02        
2.6745e-15     9.736095e-01        2.639053e-02        
2.6782e-15     9.735735e-01        2.642653e-02        
2.6819e-15     9.735374e-01        2.646258e-02        
2.6856e-15     9.735013e-01        2.649868e-02        
2.6893e-15     9.734652e-01        2.653483e-02        
2.6930e-15     9.734290e-01        2.657102e-02        
2.6968e-15     9.733927e-01        2.660727e-02        
2.7005e-15     9.733564e-01        2.664356e-02        
2.7042e-15     9.733201e-01        2.667990e-02        
2.7080e-15     9.732837e-01        2.671630e-02        
2.7117e-15     9.732473e-01        2.675274e-02        
2.7155e-15     9.732108e-01        2.678923e-02        
2.7192e-15     9.731742e-01        2.682576e-02        
2.7230e-15     9.731376e-01        2.686235e-02        
2.7267e-15     9.731010e-01        2.689899e-02        
2.7305e-15     9.730643e-01        2.693568e-02        
2.7343e-15     9.730276e-01        2.697241e-02        
2.7381e-15     9.729908e-01        2.700920e-02        
2.7419e-15     9.729540e-01        2.704603e-02        
2.7456e-15     9.729171e-01        2.708292e-02        
2.7494e-15     9.728802e-01        2.711985e-02        
2.7532e-15     9.728432e-01        2.715683e-02        
2.7570e-15     9.728061e-01        2.719387e-02        
2.7609e-15     9.727691e-01        2.723095e-02        
2.7647e-15     9.727319e-01        2.726808e-02        
2.7685e-15     9.726947e-01        2.730526e-02        
2.7723e-15     9.726575e-01        2.734250e-02        
2.7762e-15     9.726202e-01        2.737978e-02        
2.7800e-15     9.725829e-01        2.741711e-02        
2.7838e-15     9.725455e-01        2.745449e-02        
2.7877e-15     9.725081e-01        2.749193e-02        
2.7915e-15     9.724706e-01        2.752941e-02        
2.7954e-15     9.724331e-01        2.756694e-02        
2.7993e-15     9.723955e-01        2.760453e-02        
2.8031e-15     9.723578e-01        2.764216e-02        
2.8070e-15     9.723202e-01        2.767985e-02        
2.8109e-15     9.722824e-01        2.771758e-02        
2.8148e-15     9.722446e-01        2.775537e-02        
2.8187e-15     9.722068e-01        2.779321e-02        
2.8226e-15     9.721689e-01        2.783110e-02        
2.8265e-15     9.721310e-01        2.786904e-02        
2.8304e-15     9.720930e-01        2.790703e-02        
2.8343e-15     9.720549e-01        2.794507e-02        
2.8382e-15     9.720168e-01        2.798316e-02        
2.8421e-15     9.719787e-01        2.802130e-02        
2.8461e-15     9.719405e-01        2.805950e-02        
2.8500e-15     9.719023e-01        2.809774e-02        
2.8539e-15     9.718640e-01        2.813604e-02        
2.8579e-15     9.718256e-01        2.817439e-02        
2.8618e-15     9.717872e-01        2.821279e-02        
2.8658e-15     9.717488e-01        2.825124e-02        
2.8698e-15     9.717103e-01        2.828975e-02        
2.8737e-15     9.716717e-01        2.832830e-02        
2.8777e-15     9.716331e-01        2.836691e-02        
2.8817e-15     9.715944e-01        2.840557e-02        
2.8857e-15     9.715557e-01        2.844428e-02        
2.8897e-15     9.715170e-01        2.848304e-02        
2.8937e-15     9.714781e-01        2.852186e-02        
2.8977e-15     9.714393e-01        2.856072e-02        
2.9017e-15     9.714004e-01        2.859964e-02        
2.9057e-15     9.713614e-01        2.863861e-02        
2.9097e-15     9.713224e-01        2.867764e-02        
2.9137e-15     9.712833e-01        2.871671e-02        
2.9177e-15     9.712442e-01        2.875584e-02        
2.9218e-15     9.712050e-01        2.879502e-02        
2.9258e-15     9.711657e-01        2.883426e-02        
2.9299e-15     9.711265e-01        2.887354e-02        
2.9339e-15     9.710871e-01        2.891288e-02        
2.9380e-15     9.710477e-01        2.895228e-02        
2.9420e-15     9.710083e-01        2.899172e-02        
2.9461e-15     9.709688e-01        2.903122e-02        
2.9502e-15     9.709292e-01        2.907077e-02        
2.9542e-15     9.708896e-01        2.911037e-02        
2.9583e-15     9.708500e-01        2.915003e-02        
2.9624e-15     9.708103e-01        2.918974e-02        
2.9665e-15     9.707705e-01        2.922950e-02        
2.9706e-15     9.707307e-01        2.926932e-02        
2.9747e-15     9.706908e-01        2.930919e-02        
2.9788e-15     9.706509e-01        2.934911e-02        
2.9830e-15     9.706109e-01        2.938909e-02        
2.9871e-15     9.705709e-01        2.942912e-02        
2.9912e-15     9.705308e-01        2.946921e-02        
2.9954e-15     9.704907e-01        2.950934e-02        
2.9995e-15     9.704505e-01        2.954954e-02        
3.0036e-15     9.704102e-01        2.958978e-02        
3.0078e-15     9.703699e-01        2.963008e-02        
3.0120e-15     9.703296e-01        2.967044e-02        
3.0161e-15     9.702892e-01        2.971084e-02        
3.0203e-15     9.702487e-01        2.975131e-02        
3.0245e-15     9.702082e-01        2.979182e-02        
