Excitation Kinetics:
Time (s)       S0                  S1                  T1                  
5.2598e-06     9.718569e-01        1.346554e-06        2.814171e-02        
5.2707e-06     9.718879e-01        1.345072e-06        2.811072e-02        
5.2817e-06     9.719189e-01        1.343588e-06        2.807971e-02        
5.2926e-06     9.719500e-01        1.342102e-06        2.804866e-02        
5.3036e-06     9.719811e-01        1.340615e-06        2.801759e-02        
5.3146e-06     9.720122e-01        1.339127e-06        2.798648e-02        
5.3257e-06     9.720433e-01        1.337637e-06        2.795535e-02        
5.3367e-06     9.720745e-01        1.336146e-06        2.792418e-02        
5.3478e-06     9.721057e-01        1.334654e-06        2.789299e-02        
5.3589e-06     9.721369e-01        1.333159e-06        2.786176e-02        
5.3700e-06     9.721682e-01        1.331664e-06        2.783051e-02        
5.3811e-06     9.721994e-01        1.330167e-06        2.779923e-02        
5.3923e-06     9.722308e-01        1.328669e-06        2.776791e-02        
5.4035e-06     9.722621e-01        1.327169e-06        2.773657e-02        
5.4147e-06     9.722935e-01        1.325668e-06        2.770520e-02        
5.4259e-06     9.723249e-01        1.324165e-06        2.767380e-02        
5.4372e-06     9.723563e-01        1.322661e-06        2.764236e-02        
5.4485e-06     9.723878e-01        1.321156e-06        2.761090e-02        
5.4598e-06     9.724193e-01        1.319649e-06        2.757941e-02        
5.4711e-06     9.724508e-01        1.318141e-06        2.754789e-02        
5.4824e-06     9.724823e-01        1.316632e-06        2.751634e-02        
5.4938e-06     9.725139e-01        1.315121e-06        2.748477e-02        
5.5052e-06     9.725455e-01        1.313608e-06        2.745316e-02        
5.5166e-06     9.725772e-01        1.312094e-06        2.742152e-02        
5.5281e-06     9.726088e-01        1.310579e-06        2.738986e-02        
5.5395e-06     9.726405e-01        1.309063e-06        2.735816e-02        
5.5510e-06     9.726723e-01        1.307545e-06        2.732644e-02        
5.5626e-06     9.727040e-01        1.306025e-06        2.729469e-02        
5.5741e-06     9.727358e-01        1.304505e-06        2.726291e-02        
5.5857e-06     9.727676e-01        1.302983e-06        2.723110e-02        
5.5973e-06     9.727994e-01        1.301459e-06        2.719926e-02        
5.6089e-06     9.728313e-01        1.299934e-06        2.716739e-02        
5.6205e-06     9.728632e-01        1.298408e-06        2.713550e-02        
5.6322e-06     9.728951e-01        1.296881e-06        2.710357e-02        
5.6438e-06     9.729271e-01        1.295352e-06        2.707162e-02        
5.6556e-06     9.729591e-01        1.293822e-06        2.703964e-02        
5.6673e-06     9.729911e-01        1.292290e-06        2.700763e-02        
5.6790e-06     9.730231e-01        1.290757e-06        2.697559e-02        
5.6908e-06     9.730552e-01        1.289222e-06        2.694352e-02        
5.7026e-06     9.730873e-01        1.287687e-06        2.691143e-02        
5.7145e-06     9.731194e-01        1.286150e-06        2.687930e-02        
5.7263e-06     9.731516e-01        1.284611e-06        2.684715e-02        
5.7382e-06     9.731837e-01        1.283072e-06        2.681497e-02        
5.7501e-06     9.732160e-01        1.281530e-06        2.678277e-02        
5.7620e-06     9.732482e-01        1.279988e-06        2.675053e-02        
5.7740e-06     9.732805e-01        1.278444e-06        2.671827e-02        
5.7860e-06     9.733127e-01        1.276899e-06        2.668597e-02        
5.7980e-06     9.733451e-01        1.275353e-06        2.665365e-02        
5.8100e-06     9.733774e-01        1.273805e-06        2.662131e-02        
5.8221e-06     9.734098e-01        1.272256e-06        2.658893e-02        
5.8341e-06     9.734422e-01        1.270705e-06        2.655653e-02        
5.8462e-06     9.734746e-01        1.269154e-06        2.652410e-02        
5.8584e-06     9.735071e-01        1.267600e-06        2.649164e-02        
5.8705e-06     9.735396e-01        1.266046e-06        2.645916e-02        
5.8827e-06     9.735721e-01        1.264490e-06        2.642664e-02        
5.8949e-06     9.736046e-01        1.262933e-06        2.639410e-02        
5.9071e-06     9.736372e-01        1.261375e-06        2.636154e-02        
5.9194e-06     9.736698e-01        1.259815e-06        2.632894e-02        
5.9317e-06     9.737024e-01        1.258254e-06        2.629632e-02        
5.9440e-06     9.737351e-01        1.256692e-06        2.626367e-02        
5.9563e-06     9.737678e-01        1.255129e-06        2.623099e-02        
5.9687e-06     9.738005e-01        1.253564e-06        2.619829e-02        
5.9811e-06     9.738332e-01        1.251998e-06        2.616556e-02        
5.9935e-06     9.738659e-01        1.250430e-06        2.613280e-02        
6.0059e-06     9.738987e-01        1.248862e-06        2.610002e-02        
6.0184e-06     9.739315e-01        1.247292e-06        2.606721e-02        
6.0308e-06     9.739644e-01        1.245721e-06        2.603437e-02        
6.0434e-06     9.739972e-01        1.244148e-06        2.600151e-02        
6.0559e-06     9.740301e-01        1.242574e-06        2.596862e-02        
6.0685e-06     9.740631e-01        1.240999e-06        2.593570e-02        
6.0810e-06     9.740960e-01        1.239423e-06        2.590276e-02        
6.0937e-06     9.741290e-01        1.237845e-06        2.586979e-02        
6.1063e-06     9.741620e-01        1.236267e-06        2.583679e-02        
6.1190e-06     9.741950e-01        1.234686e-06        2.580377e-02        
6.1317e-06     9.742280e-01        1.233105e-06        2.577072e-02        
6.1444e-06     9.742611e-01        1.231523e-06        2.573765e-02        
6.1571e-06     9.742942e-01        1.229939e-06        2.570455e-02        
6.1699e-06     9.743274e-01        1.228354e-06        2.567142e-02        
6.1827e-06     9.743605e-01        1.226767e-06        2.563827e-02        
6.1955e-06     9.743937e-01        1.225180e-06        2.560509e-02        
6.2084e-06     9.744269e-01        1.223591e-06        2.557189e-02        
6.2213e-06     9.744601e-01        1.222001e-06        2.553866e-02        
6.2342e-06     9.744934e-01        1.220410e-06        2.550540e-02        
6.2471e-06     9.745267e-01        1.218817e-06        2.547212e-02        
6.2601e-06     9.745600e-01        1.217224e-06        2.543881e-02        
6.2731e-06     9.745933e-01        1.215629e-06        2.540548e-02        
6.2861e-06     9.746267e-01        1.214033e-06        2.537212e-02        
6.2991e-06     9.746600e-01        1.212435e-06        2.533874e-02        
6.3122e-06     9.746935e-01        1.210837e-06        2.530533e-02        
6.3253e-06     9.747269e-01        1.209237e-06        2.527190e-02        
6.3384e-06     9.747603e-01        1.207636e-06        2.523844e-02        
6.3516e-06     9.747938e-01        1.206034e-06        2.520496e-02        
6.3647e-06     9.748273e-01        1.204431e-06        2.517145e-02        
6.3779e-06     9.748609e-01        1.202826e-06        2.513792e-02        
6.3912e-06     9.748944e-01        1.201220e-06        2.510436e-02        
6.4044e-06     9.749280e-01        1.199614e-06        2.507078e-02        
6.4177e-06     9.749616e-01        1.198006e-06        2.503717e-02        
6.4310e-06     9.749953e-01        1.196396e-06        2.500354e-02        
6.4444e-06     9.750289e-01        1.194786e-06        2.496989e-02        
6.4577e-06     9.750626e-01        1.193174e-06        2.493621e-02        
6.4711e-06     9.750963e-01        1.191562e-06        2.490250e-02        
6.4846e-06     9.751300e-01        1.189948e-06        2.486878e-02        
6.4980e-06     9.751638e-01        1.188333e-06        2.483502e-02        
6.5115e-06     9.751976e-01        1.186717e-06        2.480125e-02        
6.5250e-06     9.752314e-01        1.185099e-06        2.476745e-02        
6.5386e-06     9.752652e-01        1.183481e-06        2.473362e-02        
6.5521e-06     9.752990e-01        1.181861e-06        2.469977e-02        
6.5657e-06     9.753329e-01        1.180240e-06        2.466590e-02        
6.5793e-06     9.753668e-01        1.178618e-06        2.463200e-02        
6.5930e-06     9.754007e-01        1.176995e-06        2.459808e-02        
6.6067e-06     9.754347e-01        1.175371e-06        2.456414e-02        
6.6204e-06     9.754687e-01        1.173746e-06        2.453017e-02        
6.6341e-06     9.755026e-01        1.172120e-06        2.449618e-02        
6.6479e-06     9.755367e-01        1.170492e-06        2.446217e-02        
6.6617e-06     9.755707e-01        1.168864e-06        2.442814e-02        
6.6755e-06     9.756048e-01        1.167234e-06        2.439408e-02        
6.6893e-06     9.756388e-01        1.165603e-06        2.435999e-02        
6.7032e-06     9.756729e-01        1.163971e-06        2.432589e-02        
6.7171e-06     9.757071e-01        1.162338e-06        2.429176e-02        
6.7310e-06     9.757412e-01        1.160704e-06        2.425761e-02        
6.7450e-06     9.757754e-01        1.159069e-06        2.422344e-02        
6.7590e-06     9.758096e-01        1.157433e-06        2.418924e-02        
6.7730e-06     9.758438e-01        1.155795e-06        2.415502e-02        
6.7871e-06     9.758781e-01        1.154157e-06        2.412078e-02        
6.8012e-06     9.759123e-01        1.152517e-06        2.408652e-02        
6.8153e-06     9.759466e-01        1.150877e-06        2.405223e-02        
6.8294e-06     9.759809e-01        1.149235e-06        2.401792e-02        
6.8436e-06     9.760153e-01        1.147593e-06        2.398359e-02        
6.8578e-06     9.760496e-01        1.145949e-06        2.394924e-02        
6.8720e-06     9.760840e-01        1.144304e-06        2.391486e-02        
6.8863e-06     9.761184e-01        1.142658e-06        2.388047e-02        
6.9006e-06     9.761528e-01        1.141011e-06        2.384605e-02        
6.9149e-06     9.761872e-01        1.139363e-06        2.381161e-02        
6.9292e-06     9.762217e-01        1.137715e-06        2.377715e-02        
6.9436e-06     9.762562e-01        1.136065e-06        2.374267e-02        
6.9580e-06     9.762907e-01        1.134414e-06        2.370817e-02        
6.9724e-06     9.763252e-01        1.132762e-06        2.367364e-02        
6.9869e-06     9.763598e-01        1.131109e-06        2.363909e-02        
7.0014e-06     9.763943e-01        1.129455e-06        2.360453e-02        
7.0159e-06     9.764289e-01        1.127800e-06        2.356994e-02        
7.0305e-06     9.764635e-01        1.126144e-06        2.353533e-02        
7.0451e-06     9.764982e-01        1.124487e-06        2.350070e-02        
7.0597e-06     9.765328e-01        1.122829e-06        2.346605e-02        
7.0743e-06     9.765675e-01        1.121170e-06        2.343138e-02        
7.0890e-06     9.766022e-01        1.119510e-06        2.339669e-02        
7.1037e-06     9.766369e-01        1.117849e-06        2.336197e-02        
7.1184e-06     9.766716e-01        1.116187e-06        2.332724e-02        
7.1332e-06     9.767064e-01        1.114524e-06        2.329249e-02        
7.1480e-06     9.767412e-01        1.112860e-06        2.325771e-02        
7.1628e-06     9.767760e-01        1.111195e-06        2.322292e-02        
7.1777e-06     9.768108e-01        1.109529e-06        2.318811e-02        
7.1926e-06     9.768456e-01        1.107863e-06        2.315327e-02        
7.2075e-06     9.768805e-01        1.106195e-06        2.311842e-02        
7.2225e-06     9.769153e-01        1.104526e-06        2.308355e-02        
7.2375e-06     9.769502e-01        1.102857e-06        2.304866e-02        
7.2525e-06     9.769852e-01        1.101186e-06        2.301375e-02        
7.2675e-06     9.770201e-01        1.099515e-06        2.297881e-02        
7.2826e-06     9.770550e-01        1.097843e-06        2.294386e-02        
7.2977e-06     9.770900e-01        1.096169e-06        2.290889e-02        
7.3128e-06     9.771250e-01        1.094495e-06        2.287391e-02        
7.3280e-06     9.771600e-01        1.092820e-06        2.283890e-02        
7.3432e-06     9.771950e-01        1.091144e-06        2.280387e-02        
7.3585e-06     9.772301e-01        1.089467e-06        2.276883e-02        
7.3737e-06     9.772651e-01        1.087789e-06        2.273376e-02        
7.3890e-06     9.773002e-01        1.086111e-06        2.269868e-02        
7.4044e-06     9.773353e-01        1.084431e-06        2.266358e-02        
7.4197e-06     9.773705e-01        1.082751e-06        2.262846e-02        
7.4351e-06     9.774056e-01        1.081069e-06        2.259332e-02        
7.4505e-06     9.774408e-01        1.079387e-06        2.255817e-02        
7.4660e-06     9.774759e-01        1.077704e-06        2.252299e-02        
7.4815e-06     9.775111e-01        1.076020e-06        2.248780e-02        
7.4970e-06     9.775463e-01        1.074336e-06        2.245259e-02        
7.5126e-06     9.775816e-01        1.072650e-06        2.241736e-02        
7.5281e-06     9.776168e-01        1.070964e-06        2.238212e-02        
7.5438e-06     9.776521e-01        1.069276e-06        2.234686e-02        
7.5594e-06     9.776874e-01        1.067588e-06        2.231158e-02        
7.5751e-06     9.777227e-01        1.065899e-06        2.227628e-02        
7.5908e-06     9.777580e-01        1.064209e-06        2.224097e-02        
7.6066e-06     9.777933e-01        1.062519e-06        2.220563e-02        
7.6223e-06     9.778287e-01        1.060828e-06        2.217028e-02        
7.6382e-06     9.778640e-01        1.059135e-06        2.213492e-02        
7.6540e-06     9.778994e-01        1.057442e-06        2.209954e-02        
7.6699e-06     9.779348e-01        1.055748e-06        2.206414e-02        
7.6858e-06     9.779702e-01        1.054054e-06        2.202872e-02        
7.7017e-06     9.780057e-01        1.052358e-06        2.199329e-02        
7.7177e-06     9.780411e-01        1.050662e-06        2.195784e-02        
7.7337e-06     9.780766e-01        1.048965e-06        2.192238e-02        
7.7498e-06     9.781121e-01        1.047268e-06        2.188690e-02        
7.7659e-06     9.781476e-01        1.045569e-06        2.185140e-02        
7.7820e-06     9.781831e-01        1.043870e-06        2.181589e-02        
7.7981e-06     9.782186e-01        1.042170e-06        2.178036e-02        
7.8143e-06     9.782541e-01        1.040469e-06        2.174481e-02        
7.8305e-06     9.782897e-01        1.038768e-06        2.170926e-02        
7.8467e-06     9.783253e-01        1.037065e-06        2.167368e-02        
7.8630e-06     9.783609e-01        1.035362e-06        2.163809e-02        
7.8793e-06     9.783965e-01        1.033659e-06        2.160248e-02        
7.8957e-06     9.784321e-01        1.031954e-06        2.156686e-02        
7.9121e-06     9.784677e-01        1.030249e-06        2.153123e-02        
7.9285e-06     9.785034e-01        1.028543e-06        2.149558e-02        
7.9449e-06     9.785391e-01        1.026837e-06        2.145991e-02        
7.9614e-06     9.785747e-01        1.025130e-06        2.142423e-02        
7.9779e-06     9.786104e-01        1.023422e-06        2.138854e-02        
7.9945e-06     9.786461e-01        1.021713e-06        2.135283e-02        
8.0111e-06     9.786819e-01        1.020004e-06        2.131711e-02        
8.0277e-06     9.787176e-01        1.018294e-06        2.128137e-02        
8.0443e-06     9.787534e-01        1.016583e-06        2.124562e-02        
8.0610e-06     9.787891e-01        1.014872e-06        2.120985e-02        
8.0778e-06     9.788249e-01        1.013160e-06        2.117407e-02        
8.0945e-06     9.788607e-01        1.011447e-06        2.113828e-02        
8.1113e-06     9.788965e-01        1.009734e-06        2.110247e-02        
8.1281e-06     9.789323e-01        1.008020e-06        2.106665e-02        
8.1450e-06     9.789682e-01        1.006305e-06        2.103082e-02        
8.1619e-06     9.790040e-01        1.004590e-06        2.099497e-02        
8.1788e-06     9.790399e-01        1.002874e-06        2.095912e-02        
8.1958e-06     9.790758e-01        1.001158e-06        2.092324e-02        
8.2128e-06     9.791116e-01        9.994406e-07        2.088736e-02        
8.2298e-06     9.791475e-01        9.977230e-07        2.085146e-02        
8.2469e-06     9.791835e-01        9.960047e-07        2.081555e-02        
8.2640e-06     9.792194e-01        9.942858e-07        2.077963e-02        
8.2812e-06     9.792553e-01        9.925663e-07        2.074369e-02        
8.2984e-06     9.792913e-01        9.908463e-07        2.070774e-02        
8.3156e-06     9.793272e-01        9.891256e-07        2.067178e-02        
8.3328e-06     9.793632e-01        9.874044e-07        2.063581e-02        
8.3501e-06     9.793992e-01        9.856827e-07        2.059983e-02        
8.3674e-06     9.794352e-01        9.839603e-07        2.056383e-02        
8.3848e-06     9.794712e-01        9.822374e-07        2.052783e-02        
8.4022e-06     9.795072e-01        9.805140e-07        2.049181e-02        
8.4196e-06     9.795432e-01        9.787900e-07        2.045578e-02        
8.4371e-06     9.795793e-01        9.770655e-07        2.041974e-02        
8.4546e-06     9.796153e-01        9.753405e-07        2.038369e-02        
8.4721e-06     9.796514e-01        9.736149e-07        2.034762e-02        
8.4897e-06     9.796875e-01        9.718888e-07        2.031155e-02        
8.5073e-06     9.797236e-01        9.701622e-07        2.027547e-02        
8.5250e-06     9.797597e-01        9.684351e-07        2.023937e-02        
8.5427e-06     9.797958e-01        9.667075e-07        2.020327e-02        
8.5604e-06     9.798319e-01        9.649794e-07        2.016715e-02        
8.5781e-06     9.798680e-01        9.632508e-07        2.013103e-02        
8.5959e-06     9.799041e-01        9.615218e-07        2.009489e-02        
8.6138e-06     9.799403e-01        9.597923e-07        2.005874e-02        
8.6316e-06     9.799765e-01        9.580623e-07        2.002259e-02        
8.6496e-06     9.800126e-01        9.563318e-07        1.998642e-02        
8.6675e-06     9.800488e-01        9.546009e-07        1.995025e-02        
8.6855e-06     9.800850e-01        9.528695e-07        1.991407e-02        
8.7035e-06     9.801212e-01        9.511377e-07        1.987787e-02        
8.7216e-06     9.801574e-01        9.494055e-07        1.984167e-02        
8.7397e-06     9.801936e-01        9.476728e-07        1.980546e-02        
8.7578e-06     9.802298e-01        9.459397e-07        1.976924e-02        
8.7760e-06     9.802660e-01        9.442062e-07        1.973301e-02        
8.7942e-06     9.803023e-01        9.424723e-07        1.969677e-02        
8.8124e-06     9.803385e-01        9.407379e-07        1.966053e-02        
8.8307e-06     9.803748e-01        9.390032e-07        1.962427e-02        
8.8490e-06     9.804111e-01        9.372681e-07        1.958801e-02        
8.8674e-06     9.804473e-01        9.355326e-07        1.955174e-02        
8.8858e-06     9.804836e-01        9.337967e-07        1.951546e-02        
8.9042e-06     9.805199e-01        9.320605e-07        1.947918e-02        
8.9227e-06     9.805562e-01        9.303239e-07        1.944288e-02        
8.9412e-06     9.805925e-01        9.285869e-07        1.940658e-02        
8.9597e-06     9.806288e-01        9.268496e-07        1.937027e-02        
8.9783e-06     9.806651e-01        9.251119e-07        1.933396e-02        
8.9970e-06     9.807014e-01        9.233739e-07        1.929764e-02        
9.0156e-06     9.807378e-01        9.216356e-07        1.926131e-02        
9.0343e-06     9.807741e-01        9.198970e-07        1.922497e-02        
9.0531e-06     9.808105e-01        9.181580e-07        1.918863e-02        
9.0718e-06     9.808468e-01        9.164187e-07        1.915228e-02        
9.0907e-06     9.808832e-01        9.146791e-07        1.911592e-02        
9.1095e-06     9.809195e-01        9.129393e-07        1.907956e-02        
9.1284e-06     9.809559e-01        9.111991e-07        1.904319e-02        
9.1474e-06     9.809923e-01        9.094586e-07        1.900682e-02        
9.1663e-06     9.810287e-01        9.077179e-07        1.897044e-02        
9.1854e-06     9.810650e-01        9.059769e-07        1.893406e-02        
9.2044e-06     9.811014e-01        9.042357e-07        1.889766e-02        
9.2235e-06     9.811378e-01        9.024942e-07        1.886127e-02        
9.2427e-06     9.811742e-01        9.007524e-07        1.882487e-02        
9.2618e-06     9.812106e-01        8.990104e-07        1.878846e-02        
9.2810e-06     9.812471e-01        8.972681e-07        1.875205e-02        
9.3003e-06     9.812835e-01        8.955257e-07        1.871563e-02        
9.3196e-06     9.813199e-01        8.937830e-07        1.867921e-02        
9.3389e-06     9.813563e-01        8.920401e-07        1.864279e-02        
9.3583e-06     9.813928e-01        8.902970e-07        1.860636e-02        
9.3777e-06     9.814292e-01        8.885537e-07        1.856993e-02        
9.3972e-06     9.814656e-01        8.868102e-07        1.853349e-02        
9.4167e-06     9.815021e-01        8.850665e-07        1.849705e-02        
9.4362e-06     9.815385e-01        8.833226e-07        1.846060e-02        
9.4558e-06     9.815750e-01        8.815786e-07        1.842415e-02        
9.4754e-06     9.816114e-01        8.798344e-07        1.838770e-02        
9.4951e-06     9.816479e-01        8.780900e-07        1.835125e-02        
9.5148e-06     9.816843e-01        8.763455e-07        1.831479e-02        
9.5345e-06     9.817208e-01        8.746009e-07        1.827833e-02        
9.5543e-06     9.817573e-01        8.728561e-07        1.824186e-02        
9.5741e-06     9.817937e-01        8.711112e-07        1.820539e-02        
9.5940e-06     9.818302e-01        8.693662e-07        1.816892e-02        
9.6139e-06     9.818667e-01        8.676210e-07        1.813245e-02        
9.6338e-06     9.819032e-01        8.658758e-07        1.809598e-02        
9.6538e-06     9.819396e-01        8.641304e-07        1.805950e-02        
9.6738e-06     9.819761e-01        8.623850e-07        1.802302e-02        
9.6939e-06     9.820126e-01        8.606394e-07        1.798654e-02        
9.7140e-06     9.820491e-01        8.588938e-07        1.795006e-02        
9.7342e-06     9.820856e-01        8.571481e-07        1.791358e-02        
9.7544e-06     9.821220e-01        8.554024e-07        1.787710e-02        
9.7746e-06     9.821585e-01        8.536566e-07        1.784061e-02        
9.7949e-06     9.821950e-01        8.519108e-07        1.780412e-02        
9.8152e-06     9.822315e-01        8.501649e-07        1.776764e-02        
9.8356e-06     9.822680e-01        8.484190e-07        1.773115e-02        
9.8560e-06     9.823045e-01        8.466730e-07        1.769466e-02        
9.8764e-06     9.823410e-01        8.449271e-07        1.765817e-02        
9.8969e-06     9.823775e-01        8.431811e-07        1.762168e-02        
9.9174e-06     9.824140e-01        8.414351e-07        1.758519e-02        
9.9380e-06     9.824505e-01        8.396892e-07        1.754870e-02        
9.9586e-06     9.824869e-01        8.379432e-07        1.751221e-02        
9.9793e-06     9.825234e-01        8.361973e-07        1.747573e-02        
1.0000e-05     9.825599e-01        8.344513e-07        1.743924e-02        
1.0021e-05     9.825964e-01        8.327055e-07        1.740275e-02        
1.0042e-05     9.826329e-01        8.309596e-07        1.736627e-02        
1.0062e-05     9.826694e-01        8.292138e-07        1.732978e-02        
1.0083e-05     9.827059e-01        8.274681e-07        1.729330e-02        
1.0104e-05     9.827424e-01        8.257225e-07        1.725681e-02        
1.0125e-05     9.827788e-01        8.239769e-07        1.722033e-02        
1.0146e-05     9.828153e-01        8.222314e-07        1.718385e-02        
1.0167e-05     9.828518e-01        8.204859e-07        1.714737e-02        
1.0188e-05     9.828883e-01        8.187406e-07        1.711090e-02        
1.0209e-05     9.829248e-01        8.169954e-07        1.707443e-02        
1.0231e-05     9.829612e-01        8.152503e-07        1.703795e-02        
1.0252e-05     9.829977e-01        8.135053e-07        1.700149e-02        
1.0273e-05     9.830342e-01        8.117604e-07        1.696502e-02        
1.0294e-05     9.830706e-01        8.100157e-07        1.692856e-02        
1.0316e-05     9.831071e-01        8.082711e-07        1.689210e-02        
1.0337e-05     9.831436e-01        8.065266e-07        1.685564e-02        
1.0359e-05     9.831800e-01        8.047824e-07        1.681918e-02        
1.0380e-05     9.832165e-01        8.030382e-07        1.678273e-02        
1.0402e-05     9.832529e-01        8.012943e-07        1.674629e-02        
1.0423e-05     9.832894e-01        7.995505e-07        1.670984e-02        
1.0445e-05     9.833258e-01        7.978069e-07        1.667341e-02        
1.0467e-05     9.833622e-01        7.960636e-07        1.663697e-02        
1.0488e-05     9.833987e-01        7.943204e-07        1.660054e-02        
1.0510e-05     9.834351e-01        7.925774e-07        1.656411e-02        
1.0532e-05     9.834715e-01        7.908347e-07        1.652769e-02        
1.0554e-05     9.835079e-01        7.890922e-07        1.649127e-02        
1.0576e-05     9.835443e-01        7.873499e-07        1.645486e-02        
1.0597e-05     9.835808e-01        7.856079e-07        1.641846e-02        
1.0619e-05     9.836172e-01        7.838661e-07        1.638205e-02        
1.0641e-05     9.836536e-01        7.821245e-07        1.634566e-02        
1.0664e-05     9.836900e-01        7.803833e-07        1.630927e-02        
1.0686e-05     9.837263e-01        7.786423e-07        1.627288e-02        
1.0708e-05     9.837627e-01        7.769016e-07        1.623650e-02        
1.0730e-05     9.837991e-01        7.751612e-07        1.620013e-02        
1.0752e-05     9.838355e-01        7.734211e-07        1.616376e-02        
1.0775e-05     9.838718e-01        7.716813e-07        1.612740e-02        
1.0797e-05     9.839082e-01        7.699418e-07        1.609105e-02        
1.0819e-05     9.839445e-01        7.682027e-07        1.605470e-02        
1.0842e-05     9.839809e-01        7.664639e-07        1.601837e-02        
1.0864e-05     9.840172e-01        7.647254e-07        1.598203e-02        
1.0887e-05     9.840535e-01        7.629873e-07        1.594571e-02        
1.0909e-05     9.840898e-01        7.612495e-07        1.590939e-02        
1.0932e-05     9.841262e-01        7.595121e-07        1.587308e-02        
1.0955e-05     9.841625e-01        7.577750e-07        1.583678e-02        
1.0978e-05     9.841988e-01        7.560384e-07        1.580048e-02        
1.1000e-05     9.842350e-01        7.543021e-07        1.576420e-02        
1.1023e-05     9.842713e-01        7.525663e-07        1.572792e-02        
1.1046e-05     9.843076e-01        7.508308e-07        1.569165e-02        
1.1069e-05     9.843439e-01        7.490957e-07        1.565539e-02        
1.1092e-05     9.843801e-01        7.473611e-07        1.561914e-02        
1.1115e-05     9.844164e-01        7.456269e-07        1.558289e-02        
1.1138e-05     9.844526e-01        7.438932e-07        1.554666e-02        
1.1161e-05     9.844888e-01        7.421599e-07        1.551043e-02        
1.1184e-05     9.845250e-01        7.404270e-07        1.547422e-02        
1.1207e-05     9.845612e-01        7.386946e-07        1.543801e-02        
1.1231e-05     9.845974e-01        7.369627e-07        1.540182e-02        
1.1254e-05     9.846336e-01        7.352313e-07        1.536563e-02        
1.1277e-05     9.846698e-01        7.335003e-07        1.532946e-02        
1.1301e-05     9.847060e-01        7.317699e-07        1.529329e-02        
1.1324e-05     9.847421e-01        7.300399e-07        1.525714e-02        
1.1348e-05     9.847783e-01        7.283105e-07        1.522100e-02        
1.1371e-05     9.848144e-01        7.265816e-07        1.518486e-02        
1.1395e-05     9.848505e-01        7.248532e-07        1.514874e-02        
1.1418e-05     9.848866e-01        7.231253e-07        1.511263e-02        
1.1442e-05     9.849227e-01        7.213980e-07        1.507653e-02        
1.1466e-05     9.849588e-01        7.196713e-07        1.504044e-02        
1.1490e-05     9.849949e-01        7.179451e-07        1.500437e-02        
1.1513e-05     9.850310e-01        7.162195e-07        1.496831e-02        
1.1537e-05     9.850670e-01        7.144945e-07        1.493225e-02        
1.1561e-05     9.851031e-01        7.127700e-07        1.489621e-02        
1.1585e-05     9.851391e-01        7.110462e-07        1.486019e-02        
1.1609e-05     9.851751e-01        7.093229e-07        1.482417e-02        
1.1633e-05     9.852111e-01        7.076003e-07        1.478817e-02        
1.1658e-05     9.852471e-01        7.058783e-07        1.475218e-02        
1.1682e-05     9.852831e-01        7.041570e-07        1.471621e-02        
1.1706e-05     9.853190e-01        7.024362e-07        1.468025e-02        
1.1730e-05     9.853550e-01        7.007161e-07        1.464430e-02        
1.1755e-05     9.853909e-01        6.989967e-07        1.460837e-02        
1.1779e-05     9.854269e-01        6.972780e-07        1.457245e-02        
1.1803e-05     9.854628e-01        6.955599e-07        1.453654e-02        
1.1828e-05     9.854987e-01        6.938425e-07        1.450065e-02        
1.1852e-05     9.855345e-01        6.921258e-07        1.446477e-02        
1.1877e-05     9.855704e-01        6.904097e-07        1.442891e-02        
1.1902e-05     9.856063e-01        6.886944e-07        1.439306e-02        
1.1926e-05     9.856421e-01        6.869799e-07        1.435722e-02        
1.1951e-05     9.856779e-01        6.852660e-07        1.432141e-02        
1.1976e-05     9.857137e-01        6.835529e-07        1.428560e-02        
1.2001e-05     9.857495e-01        6.818405e-07        1.424982e-02        
1.2026e-05     9.857853e-01        6.801288e-07        1.421404e-02        
1.2051e-05     9.858210e-01        6.784179e-07        1.417829e-02        
1.2076e-05     9.858568e-01        6.767078e-07        1.414255e-02        
1.2101e-05     9.858925e-01        6.749985e-07        1.410683e-02        
1.2126e-05     9.859282e-01        6.732899e-07        1.407112e-02        
1.2151e-05     9.859639e-01        6.715822e-07        1.403543e-02        
1.2176e-05     9.859996e-01        6.698752e-07        1.399975e-02        
1.2201e-05     9.860352e-01        6.681691e-07        1.396410e-02        
1.2227e-05     9.860709e-01        6.664638e-07        1.392846e-02        
1.2252e-05     9.861065e-01        6.647593e-07        1.389284e-02        
1.2277e-05     9.861421e-01        6.630556e-07        1.385723e-02        
1.2303e-05     9.861777e-01        6.613528e-07        1.382164e-02        
1.2328e-05     9.862133e-01        6.596508e-07        1.378607e-02        
1.2354e-05     9.862488e-01        6.579497e-07        1.375052e-02        
1.2380e-05     9.862844e-01        6.562495e-07        1.371499e-02        
1.2405e-05     9.863199e-01        6.545501e-07        1.367947e-02        
1.2431e-05     9.863554e-01        6.528517e-07        1.364398e-02        
1.2457e-05     9.863908e-01        6.511541e-07        1.360850e-02        
1.2483e-05     9.864263e-01        6.494575e-07        1.357304e-02        
1.2509e-05     9.864617e-01        6.477617e-07        1.353760e-02        
1.2535e-05     9.864972e-01        6.460669e-07        1.350218e-02        
1.2561e-05     9.865326e-01        6.443730e-07        1.346678e-02        
1.2587e-05     9.865680e-01        6.426801e-07        1.343140e-02        
1.2613e-05     9.866033e-01        6.409881e-07        1.339604e-02        
